mbid,composition,is_metal,spg_num,crys_sys
mb-mp-is-metal-096115,Ho1 N1,False,225,cubic
mb-mp-is-metal-007921,Yb2 H6 O6,True,176,hexagonal
mb-mp-is-metal-082599,Ba1 Pd1 I4 O12,False,1,triclinic
mb-mp-is-metal-059224,Al2 Sb2,False,186,hexagonal
mb-mp-is-metal-059237,Ta4 O10,False,15,monoclinic
mb-mp-is-metal-029768,Tl4 S4,False,140,tetragonal
mb-mp-is-metal-037889,Li2 I2,False,194,hexagonal
mb-mp-is-metal-068866,Cd6 I12,False,164,trigonal
mb-mp-is-metal-085902,Cd1 F2,False,225,cubic
mb-mp-is-metal-025113,Cr4 O6,False,148,trigonal
mb-mp-is-metal-088397,Mg1 Tl1,True,221,cubic
mb-mp-is-metal-076428,Rb12 Bi8 Br36,False,14,monoclinic
mb-mp-is-metal-094061,Fe1 I2,True,164,trigonal
mb-mp-is-metal-039951,Ti4 O8,False,62,orthorhombic
mb-mp-is-metal-060190,Mn3 Ni3 P3,True,189,hexagonal
mb-mp-is-metal-000476,Bi4 O6,True,132,tetragonal
mb-mp-is-metal-065023,K8 P8 H16 O32,False,9,monoclinic
mb-mp-is-metal-002849,Yb16 Sb8 S45,True,12,monoclinic
mb-mp-is-metal-029162,Ni16 P12 O48,True,58,orthorhombic
mb-mp-is-metal-013214,Ho3 Hg1,True,221,cubic
mb-mp-is-metal-054125,Li4 Cr3 Ni1 O8,False,12,monoclinic
mb-mp-is-metal-092160,Fe4 P4,True,62,orthorhombic
mb-mp-is-metal-080292,P12 Os3,False,2,triclinic
mb-mp-is-metal-094009,Cs1 As2 Ru2,True,139,tetragonal
mb-mp-is-metal-104463,Eu4 Dy8 Se16,True,62,orthorhombic
mb-mp-is-metal-068723,Nd2 O4,False,12,monoclinic
mb-mp-is-metal-017760,Li2 Cu2 P2 O8,True,7,monoclinic
mb-mp-is-metal-089993,Na2 B30,True,74,orthorhombic
mb-mp-is-metal-051793,Mg1 In3,True,221,cubic
mb-mp-is-metal-088322,Sc1 Ag1,True,221,cubic
mb-mp-is-metal-068713,Hf12 P12 Pd16,True,62,orthorhombic
mb-mp-is-metal-068915,Cd7 I14,False,156,trigonal
mb-mp-is-metal-070953,Zn24 S24,False,156,trigonal
mb-mp-is-metal-071479,K8 Mo8 Se8 O44,False,62,orthorhombic
mb-mp-is-metal-009151,Fe6 O7 F5,True,1,triclinic
mb-mp-is-metal-015198,Fe6 O6 F6,False,1,triclinic
mb-mp-is-metal-031737,Fe12 As5,True,155,trigonal
mb-mp-is-metal-106028,Sm3 Al3 Cu3,True,189,hexagonal
mb-mp-is-metal-052206,V1 Fe1 Ru2,True,225,cubic
mb-mp-is-metal-090023,V1 Tc1,True,221,cubic
mb-mp-is-metal-088691,Er8 Te12,False,70,orthorhombic
mb-mp-is-metal-028853,V4 Bi8 O22,False,7,monoclinic
mb-mp-is-metal-102398,La6 Cu2 Ge2 Se14,False,173,hexagonal
mb-mp-is-metal-077349,Tl8 Cu2 Te2 O12,False,2,triclinic
mb-mp-is-metal-089768,Co4 P8,False,14,monoclinic
mb-mp-is-metal-100057,Co8 As8 Se8,False,61,orthorhombic
mb-mp-is-metal-072628,V4 Pb8 Se12 O42,False,43,orthorhombic
mb-mp-is-metal-082909,Ho1 Mg1 Au2,True,225,cubic
mb-mp-is-metal-010117,Mn3 Sb1 O8,True,166,trigonal
mb-mp-is-metal-068202,Cr1 Ni3,True,139,tetragonal
mb-mp-is-metal-040515,La16 Co12 O40,True,14,monoclinic
mb-mp-is-metal-052035,Zr2 O4,False,141,tetragonal
mb-mp-is-metal-070873,W4 O12,False,14,monoclinic
mb-mp-is-metal-068929,Cd9 I18,False,156,trigonal
mb-mp-is-metal-066953,Ba1 Ti1 O3,False,99,tetragonal
mb-mp-is-metal-069781,Sr4 Zr4 S12,False,62,orthorhombic
mb-mp-is-metal-013786,Sc14 Cu14 O37,True,8,monoclinic
mb-mp-is-metal-010791,In16 Se8,True,58,orthorhombic
mb-mp-is-metal-061900,Na8 Cu5 O10,True,8,monoclinic
mb-mp-is-metal-013125,Fe6 O7 F5,True,8,monoclinic
mb-mp-is-metal-031114,Ti1 Cr3 P6 O24,True,146,trigonal
mb-mp-is-metal-091222,Hf4 Si4,True,62,orthorhombic
mb-mp-is-metal-043770,Bi8 Se12,False,62,orthorhombic
mb-mp-is-metal-017284,Te4 W4 Se2 S2,True,156,trigonal
mb-mp-is-metal-034756,Cu2 Br2,False,194,hexagonal
mb-mp-is-metal-069568,K6 Al6 B6 O21,False,5,monoclinic
mb-mp-is-metal-088934,Sc1 Rh1,True,221,cubic
mb-mp-is-metal-098662,Na4 Sm4 P8 S24,False,14,monoclinic
mb-mp-is-metal-028734,Li4 Cu4 P4 O16,True,62,orthorhombic
mb-mp-is-metal-097525,Sm1 Si2 Ag2,True,139,tetragonal
mb-mp-is-metal-019295,Te6 Mo2 W2 S2,True,156,trigonal
mb-mp-is-metal-103450,Tl4 Sb4 Se8,False,11,monoclinic
mb-mp-is-metal-098900,U4 Sn2 Rh4,True,127,tetragonal
mb-mp-is-metal-056015,K2 Os4 O12,True,160,trigonal
mb-mp-is-metal-082133,Nd1 Sm1 Hg2,True,225,cubic
mb-mp-is-metal-070213,Ga1 Ag1 O2,False,166,trigonal
mb-mp-is-metal-099167,La4 Ge10 Rh6,True,72,orthorhombic
mb-mp-is-metal-057166,Cd2 P8,False,14,monoclinic
mb-mp-is-metal-088252,Ga2 Ag2 O4,False,194,hexagonal
mb-mp-is-metal-015526,Mn6 Nb2 O16,False,9,monoclinic
mb-mp-is-metal-050724,Ba24 In8 S38,False,148,trigonal
mb-mp-is-metal-027782,Mg4 Tc2 O8,True,74,orthorhombic
mb-mp-is-metal-041070,Li2 Mn1 Ni3 O8,True,166,trigonal
mb-mp-is-metal-050075,Li8 Cr6 Ni2 O16,True,2,triclinic
mb-mp-is-metal-022495,Cs6 As2,True,194,hexagonal
mb-mp-is-metal-054858,Li3 Cu2 O4,True,12,monoclinic
mb-mp-is-metal-056215,Te3 As2,False,166,trigonal
mb-mp-is-metal-070922,Zn16 Ag10,True,217,cubic
mb-mp-is-metal-089594,La2 Al8 Co2,True,51,orthorhombic
mb-mp-is-metal-071094,Zn44 S44,False,156,trigonal
mb-mp-is-metal-083408,Ba6 In4 P8 O32,False,14,monoclinic
mb-mp-is-metal-096729,Ag12 As4 S12,False,15,monoclinic
mb-mp-is-metal-045827,Cs2 Cr1 Cl4,True,139,tetragonal
mb-mp-is-metal-041173,Li2 V3 Cr1 O8,True,166,trigonal
mb-mp-is-metal-084418,K2 Sb2 S4,False,15,monoclinic
mb-mp-is-metal-104466,La12 Lu4 Se24,False,58,orthorhombic
mb-mp-is-metal-101187,Sr2 Ni10 As6,True,63,orthorhombic
mb-mp-is-metal-074301,Tl4 Hg6 S8,False,15,monoclinic
mb-mp-is-metal-068934,Cd12 I24,False,156,trigonal
mb-mp-is-metal-081434,Cs2 Gd2 Zn2 Te6,False,63,orthorhombic
mb-mp-is-metal-024043,Mn8 Al4 O16,False,62,orthorhombic
mb-mp-is-metal-084806,Cu6 As2 S8,True,31,orthorhombic
mb-mp-is-metal-003870,Nb3 In1,True,65,orthorhombic
mb-mp-is-metal-022162,Fe10 O9 F11,False,5,monoclinic
mb-mp-is-metal-101865,Tl4 Te2 Br12,False,128,tetragonal
mb-mp-is-metal-046526,Ba20 Ga8 Se32,False,64,orthorhombic
mb-mp-is-metal-003527,La2 F6,False,59,orthorhombic
mb-mp-is-metal-052793,Pb4 Br8,False,62,orthorhombic
mb-mp-is-metal-097592,Sm3 Hg3 Pd3,True,189,hexagonal
mb-mp-is-metal-020904,Fe16 O16 F16,False,2,triclinic
mb-mp-is-metal-076528,Bi4 Mo4 Se4 O26,False,2,triclinic
mb-mp-is-metal-064176,Al2 P2,False,186,hexagonal
mb-mp-is-metal-045118,Li2 Fe3 Co1 O8,True,166,trigonal
mb-mp-is-metal-024938,Fe8 O8 F8,False,6,monoclinic
mb-mp-is-metal-026712,Li12 Ti8 P12 O48,False,14,monoclinic
mb-mp-is-metal-021372,Hg4 Cl8,False,62,orthorhombic
mb-mp-is-metal-043351,Sm3 Al1,True,221,cubic
mb-mp-is-metal-078368,Cs4 Cd4 B4 O12,False,198,cubic
mb-mp-is-metal-000769,Fe8 O12,False,62,orthorhombic
mb-mp-is-metal-061811,Nd3 Ni13 B2,True,191,hexagonal
mb-mp-is-metal-095804,Yb4 Sn2,True,194,hexagonal
mb-mp-is-metal-018381,As8 O12,False,56,orthorhombic
mb-mp-is-metal-068812,Zn20 S20,False,156,trigonal
mb-mp-is-metal-087052,Sr2 Ti1 O4,False,139,tetragonal
mb-mp-is-metal-019176,Li2 Mn4 P4 O16,False,7,monoclinic
mb-mp-is-metal-069974,Pr3 Al4 Si6,True,164,trigonal
mb-mp-is-metal-050750,La3 Al12,True,139,tetragonal
mb-mp-is-metal-030467,Cd1 In1,True,187,hexagonal
mb-mp-is-metal-090668,Na1 In1 S2,False,166,trigonal
mb-mp-is-metal-070417,Cd4 Ag8 Ge4 S16,False,33,orthorhombic
mb-mp-is-metal-045763,Ca4 Zn8,True,194,hexagonal
mb-mp-is-metal-025818,Li4 Bi8 P12 O48,False,14,monoclinic
mb-mp-is-metal-090884,Mn2 Al1 B2,True,65,orthorhombic
mb-mp-is-metal-055911,In12 S14,False,11,monoclinic
mb-mp-is-metal-100820,Ba3 Li4 Sn8,True,12,monoclinic
mb-mp-is-metal-004677,Li3 Co4 O8,True,1,triclinic
mb-mp-is-metal-071044,Cd6 I12,False,156,trigonal
mb-mp-is-metal-028521,Zn18 S18,False,160,trigonal
mb-mp-is-metal-019247,Ca3 Bi1 As1,True,221,cubic
mb-mp-is-metal-027917,Sr7 Bi23 O40,True,12,monoclinic
mb-mp-is-metal-013973,Li2 Mn4 P4 O16,True,7,monoclinic
mb-mp-is-metal-079002,Na1 Bi1 Se2,False,166,trigonal
mb-mp-is-metal-103277,Dy1 Cu2 Si2,True,139,tetragonal
mb-mp-is-metal-056333,Y1 Ti2 Ga4,True,139,tetragonal
mb-mp-is-metal-010040,Li4 Cu4 P4 O16,False,4,monoclinic
mb-mp-is-metal-070904,Fe6 P24,False,14,monoclinic
mb-mp-is-metal-000247,Al8 As8,False,205,cubic
mb-mp-is-metal-082703,K2 Te1,False,225,cubic
mb-mp-is-metal-090677,La2 Si4,True,141,tetragonal
mb-mp-is-metal-036240,Li2 Mn2 O4,False,58,orthorhombic
mb-mp-is-metal-079464,Sm32 In8 Sb8 S72,False,96,tetragonal
mb-mp-is-metal-082698,Zr6 Hg2,True,223,cubic
mb-mp-is-metal-100096,Li1 Zn1 N1,False,216,cubic
mb-mp-is-metal-019497,Li8 Mn8 P16 O56,False,1,triclinic
mb-mp-is-metal-038971,Y4 Cu2 O8,True,64,orthorhombic
mb-mp-is-metal-101136,Nd1 Mg1 Ni4,True,216,cubic
mb-mp-is-metal-083596,Ca8 In16 Ir8,True,62,orthorhombic
mb-mp-is-metal-078270,Pm2 Cd6,True,194,hexagonal
mb-mp-is-metal-063435,La12 Ga12 S36,False,33,orthorhombic
mb-mp-is-metal-020760,Ta10 Pd30,True,194,hexagonal
mb-mp-is-metal-056773,Ba20 Ge12,True,130,tetragonal
mb-mp-is-metal-015925,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-000148,Cu20 Si16 O56,True,61,orthorhombic
mb-mp-is-metal-024742,Mn2 S2,True,225,cubic
mb-mp-is-metal-087452,Ni3 Ge1,True,221,cubic
mb-mp-is-metal-030748,H28 Se8 N4 O24,False,19,orthorhombic
mb-mp-is-metal-099959,Er8 Fe56 B4,True,136,tetragonal
mb-mp-is-metal-022243,Ca4 Cu2 W2 O12,True,14,monoclinic
mb-mp-is-metal-094765,Ca20 Ir4,True,62,orthorhombic
mb-mp-is-metal-030313,U1 Ga3 Ni1,True,107,tetragonal
mb-mp-is-metal-082838,Li1 Pm2 Al1,True,225,cubic
mb-mp-is-metal-044921,Cu6 Mo6 O24,False,2,triclinic
mb-mp-is-metal-015080,Li8 Mn8 Si8 O32,False,61,orthorhombic
mb-mp-is-metal-048634,V2 Bi4 O11,False,1,triclinic
mb-mp-is-metal-034430,V16 O32,False,130,tetragonal
mb-mp-is-metal-006103,Fe8 O14 F2,True,63,orthorhombic
mb-mp-is-metal-104863,Rb4 V2 Ag2 S8,False,70,orthorhombic
mb-mp-is-metal-042004,Li1 Ti3 O6,True,8,monoclinic
mb-mp-is-metal-099840,Dy1 Bi1 Pt1,True,216,cubic
mb-mp-is-metal-072671,Ba2 Sc1 Ta1 O6,False,225,cubic
mb-mp-is-metal-097031,Ce8 Co20 B8,True,194,hexagonal
mb-mp-is-metal-013263,Te4 Mo1 W2 S2,True,156,trigonal
mb-mp-is-metal-066193,Ba2 Tl6,True,194,hexagonal
mb-mp-is-metal-069841,Zn26 S26,False,156,trigonal
mb-mp-is-metal-006072,Li24 Cu24 P24 O96,False,170,hexagonal
mb-mp-is-metal-085817,Ca1 Se1,False,225,cubic
mb-mp-is-metal-012090,Li8 Fe12 Ni4 O32,True,1,triclinic
mb-mp-is-metal-015075,Li8 Cu8 S12,True,15,monoclinic
mb-mp-is-metal-065855,Zn2 S2,False,186,hexagonal
mb-mp-is-metal-018531,Bi8 O12,False,227,cubic
mb-mp-is-metal-085948,In5 Ag1 S8,True,216,cubic
mb-mp-is-metal-024757,Ti1 Br2,True,164,trigonal
mb-mp-is-metal-032038,Mn8 O4 F12,False,62,orthorhombic
mb-mp-is-metal-018845,Li8 Cu8 P8 O32,False,14,monoclinic
mb-mp-is-metal-006284,Te6 Mo2 W2 S2,False,156,trigonal
mb-mp-is-metal-018487,Fe18 O18 F18,True,6,monoclinic
mb-mp-is-metal-065155,Yb1 Zn1 Au2,True,225,cubic
mb-mp-is-metal-081822,Tl1 W3 O9,True,183,hexagonal
mb-mp-is-metal-049162,La2 F6,False,194,hexagonal
mb-mp-is-metal-043132,Hf12 O24,False,60,orthorhombic
mb-mp-is-metal-058615,Li2 Zn2 B2 O6,False,9,monoclinic
mb-mp-is-metal-050117,V8 O20,False,62,orthorhombic
mb-mp-is-metal-060880,La2 Cu2 Te2 O2,False,129,tetragonal
mb-mp-is-metal-006169,Co8 O8 F8,True,10,monoclinic
mb-mp-is-metal-095753,Y1 Ni2 P2,True,139,tetragonal
mb-mp-is-metal-052819,Li1 Mn1 P2 O7,False,5,monoclinic
mb-mp-is-metal-088360,Mg1 Cu1 Sn1,True,216,cubic
mb-mp-is-metal-090048,Ba4 Hg4 S8,False,26,orthorhombic
mb-mp-is-metal-069966,Cd6 I12,False,156,trigonal
mb-mp-is-metal-067870,Ag2 Hg1 I4,False,111,tetragonal
mb-mp-is-metal-092545,Tl32 Te32,False,137,tetragonal
mb-mp-is-metal-045901,Ag6 As2 S6,False,161,trigonal
mb-mp-is-metal-054841,Cu12 Sn21 S48,False,8,monoclinic
mb-mp-is-metal-061409,Ba12 Nb8 Se36,False,14,monoclinic
mb-mp-is-metal-014879,Fe6 O6 F6,False,10,monoclinic
mb-mp-is-metal-049206,Mg1 Pb3,True,187,hexagonal
mb-mp-is-metal-069678,Pb12 O16,False,55,orthorhombic
mb-mp-is-metal-062206,Ag2 Au6,True,194,hexagonal
mb-mp-is-metal-068811,Zn14 S14,False,156,trigonal
mb-mp-is-metal-071178,Hf2 V4 H8,True,88,tetragonal
mb-mp-is-metal-069885,Zn18 S18,False,156,trigonal
mb-mp-is-metal-030958,Li12 Mn8 P12 O48,False,13,monoclinic
mb-mp-is-metal-070871,W4 O12,False,130,tetragonal
mb-mp-is-metal-010860,Li12 Ti8 P12 O48,False,5,monoclinic
mb-mp-is-metal-085937,U2 Pt6,True,194,hexagonal
mb-mp-is-metal-080999,Pm1 Sb1 Rh2,True,225,cubic
mb-mp-is-metal-089633,Pr2 B2 Pt8,True,191,hexagonal
mb-mp-is-metal-002967,Sc2 O3,False,164,trigonal
mb-mp-is-metal-087510,La1 Ga3 Pd2,True,191,hexagonal
mb-mp-is-metal-068925,Cd10 I20,False,156,trigonal
mb-mp-is-metal-094000,U2 Mn1 N3,True,71,orthorhombic
mb-mp-is-metal-093433,Rb8 Ti6 S28,False,15,monoclinic
mb-mp-is-metal-017341,Pb4 Se4,False,62,orthorhombic
mb-mp-is-metal-050837,Ce10 Ge6,True,193,hexagonal
mb-mp-is-metal-051790,Y4 Mo4 O14,True,227,cubic
mb-mp-is-metal-072472,Rb8 Cu8 Sb8 S20,False,14,monoclinic
mb-mp-is-metal-080012,Na19 Zr11 S30,True,12,monoclinic
mb-mp-is-metal-058049,Ce4 Ti4 O14,True,227,cubic
mb-mp-is-metal-037276,Ca2 Ni8 O12,True,63,orthorhombic
mb-mp-is-metal-005179,Fe8 O14 F2,True,8,monoclinic
mb-mp-is-metal-013267,Te4 Mo1 W2 S2,True,156,trigonal
mb-mp-is-metal-101206,Hf20 Sb12,True,62,orthorhombic
mb-mp-is-metal-085137,Li4 Si4 B24,False,64,orthorhombic
mb-mp-is-metal-032947,Mn6 O3 F9,False,38,orthorhombic
mb-mp-is-metal-053114,Mn1 Sb3 P6 O24,True,146,trigonal
mb-mp-is-metal-098536,Ca3 Zn9 Ni6,True,191,hexagonal
mb-mp-is-metal-103391,Ce1 Si2 Au2,True,139,tetragonal
mb-mp-is-metal-093308,Gd4 Sc4 S12,False,62,orthorhombic
mb-mp-is-metal-096792,Ba1 As2 Rh2,True,139,tetragonal
mb-mp-is-metal-060199,Sm1 Lu1 Tl2,True,225,cubic
mb-mp-is-metal-079927,V6 Bi2 Pb6 O24,False,9,monoclinic
mb-mp-is-metal-084828,Zn2 Si2 P4,False,122,tetragonal
mb-mp-is-metal-064850,Mn4 F8,False,60,orthorhombic
mb-mp-is-metal-006157,Fe8 O14 F2,True,7,monoclinic
mb-mp-is-metal-093677,Ba12 Er8 P16 S64,False,60,orthorhombic
mb-mp-is-metal-086423,Fe8 Si16,False,64,orthorhombic
mb-mp-is-metal-103707,Ba12 Gd8 P16 S64,False,60,orthorhombic
mb-mp-is-metal-050816,Na2 Sb2 Se4,True,141,tetragonal
mb-mp-is-metal-007361,Zn6 Co12 O24,True,156,trigonal
mb-mp-is-metal-089368,Ni6 S8,True,227,cubic
mb-mp-is-metal-044504,K8 Fe4 Ge12 Se32,False,4,monoclinic
mb-mp-is-metal-051770,Sm2 Fe17,True,166,trigonal
mb-mp-is-metal-061235,Ca1 Ti4 S8,True,12,monoclinic
mb-mp-is-metal-100063,Ti4 As4 Rh4,True,62,orthorhombic
mb-mp-is-metal-027685,Co2 As2 Se2,True,10,monoclinic
mb-mp-is-metal-092352,U1 Au2,True,191,hexagonal
mb-mp-is-metal-068894,Cd4 I8,False,186,hexagonal
mb-mp-is-metal-068787,Zn24 S24,False,156,trigonal
mb-mp-is-metal-025962,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-082718,Mg2 Pb1,True,225,cubic
mb-mp-is-metal-082764,Sm1 Mg3,True,225,cubic
mb-mp-is-metal-015375,Nd2 O4,True,139,tetragonal
mb-mp-is-metal-088762,Pr8 S12,False,62,orthorhombic
mb-mp-is-metal-007929,Ca1 Ge2,True,12,monoclinic
mb-mp-is-metal-054644,K4 Ag6 Sb6 S14,False,36,orthorhombic
mb-mp-is-metal-087538,Cr4 Cu2 Te8,True,227,cubic
mb-mp-is-metal-101718,Sn4 Br8,False,62,orthorhombic
mb-mp-is-metal-070885,Ge3 O6,False,154,trigonal
mb-mp-is-metal-001546,Li4 Ni8 P12 O48,False,14,monoclinic
mb-mp-is-metal-085174,Co6 H2,True,194,hexagonal
mb-mp-is-metal-060379,Ti2 Zn6,True,194,hexagonal
mb-mp-is-metal-099312,Nd4 Ge10 Rh6,True,72,orthorhombic
mb-mp-is-metal-030201,Mn10 O5 F15,True,38,orthorhombic
mb-mp-is-metal-077940,As4 Os4 S4,False,14,monoclinic
mb-mp-is-metal-083316,Cs4 Hg6 S8,False,72,orthorhombic
mb-mp-is-metal-064825,Pb2 I4,False,166,trigonal
mb-mp-is-metal-010752,Ba1 Fe2 S4,True,87,tetragonal
mb-mp-is-metal-088242,Ni4 Ge4,True,62,orthorhombic
mb-mp-is-metal-089000,Th2 Hg4,True,194,hexagonal
mb-mp-is-metal-026732,Li4 Ni4 P8 O28,False,14,monoclinic
mb-mp-is-metal-052932,Tl8 Cd2 I12,False,128,tetragonal
mb-mp-is-metal-082656,Sc1 Be5,True,191,hexagonal
mb-mp-is-metal-013254,Ni3 Sn1 N1,True,221,cubic
mb-mp-is-metal-016141,Fe3 O3 F3,False,146,trigonal
mb-mp-is-metal-032944,Li4 Ni6 O12,False,9,monoclinic
mb-mp-is-metal-070126,Ce4 Al4 O12,True,62,orthorhombic
mb-mp-is-metal-084040,Dy2 Zn1 In1,True,225,cubic
mb-mp-is-metal-098160,Sm2 Ni4 Sn4,True,129,tetragonal
mb-mp-is-metal-021352,Mg4 Ga2,True,189,hexagonal
mb-mp-is-metal-041595,Y2 Cu6 Te6,False,148,trigonal
mb-mp-is-metal-063214,Zr6 O2,True,182,hexagonal
mb-mp-is-metal-098088,Tl8 In8 S16,False,15,monoclinic
mb-mp-is-metal-064969,Cu18 Se8 Cl12 O28,True,14,monoclinic
mb-mp-is-metal-008981,Fe6 O6 F6,False,2,triclinic
mb-mp-is-metal-057061,Ba6 Mn6 O18,False,187,hexagonal
mb-mp-is-metal-019340,Cr8 O16,True,62,orthorhombic
mb-mp-is-metal-059742,Ba2 Mn2 O6,False,194,hexagonal
mb-mp-is-metal-023804,Ge5 Te8 As2,True,12,monoclinic
mb-mp-is-metal-069792,Ag6 As2 O8,True,218,cubic
mb-mp-is-metal-019851,Li1 Bi1 S2,True,123,tetragonal
mb-mp-is-metal-101568,P12 Ru3,False,2,triclinic
mb-mp-is-metal-000970,Gd2 O4,True,129,tetragonal
mb-mp-is-metal-015167,Sr2 Y1 Re1 O6,True,225,cubic
mb-mp-is-metal-102497,Nd12 Ge8 Ru8,True,57,orthorhombic
mb-mp-is-metal-052155,Hf1 Co3 B2,True,191,hexagonal
mb-mp-is-metal-083131,Zr1 In1 Rh2,True,225,cubic
mb-mp-is-metal-070962,Zn24 S24,False,156,trigonal
mb-mp-is-metal-050091,Li4 Mg1 Ni3 O8,True,166,trigonal
mb-mp-is-metal-052997,Ba4 Si8,True,212,cubic
mb-mp-is-metal-028295,Zn6 Cu12 O24,True,156,trigonal
mb-mp-is-metal-022766,Ca2 O2,False,194,hexagonal
mb-mp-is-metal-014946,Li2 Mn4 P4 O16,False,7,monoclinic
mb-mp-is-metal-089516,Cd2 Pt2,True,123,tetragonal
mb-mp-is-metal-088498,Nd2 Sn4,True,65,orthorhombic
mb-mp-is-metal-083793,Ho4 Ni4 Ge4,True,62,orthorhombic
mb-mp-is-metal-041265,Te4 Mo4 Se4,False,164,trigonal
mb-mp-is-metal-065715,Ce2 Co8 B8,True,137,tetragonal
mb-mp-is-metal-004445,Zn2 Cu4 O8,True,63,orthorhombic
mb-mp-is-metal-012128,Y8 O12,False,11,monoclinic
mb-mp-is-metal-044797,Re4 Cl16,True,13,monoclinic
mb-mp-is-metal-023737,Li4 Mn4 O8,False,15,monoclinic
mb-mp-is-metal-083325,Tl4 Hg6 Se8,False,15,monoclinic
mb-mp-is-metal-009844,Mn30 Ge12,True,185,hexagonal
mb-mp-is-metal-007015,Ni2 P8 O24,False,15,monoclinic
mb-mp-is-metal-039949,Ag8 O4,True,72,orthorhombic
mb-mp-is-metal-095922,Eu1 Fe2 Si2,True,139,tetragonal
mb-mp-is-metal-008726,Te1 I4,False,12,monoclinic
mb-mp-is-metal-090599,Al2 Fe1 Ni1,True,123,tetragonal
mb-mp-is-metal-052142,Li8 Mn4 Ni12 O32,False,1,triclinic
mb-mp-is-metal-020065,Li3 Mn2 Cu1 O6,True,12,monoclinic
mb-mp-is-metal-052304,Nb4 Se8,True,194,hexagonal
mb-mp-is-metal-087595,Ba16 In16 S40,False,61,orthorhombic
mb-mp-is-metal-071649,Ba4 Y2 In2 Se10,False,36,orthorhombic
mb-mp-is-metal-080708,K4 Ti2 Cu4 S8,False,132,tetragonal
mb-mp-is-metal-088324,Mg4 Zn8,True,194,hexagonal
mb-mp-is-metal-057068,V6 O9 F9,False,1,triclinic
mb-mp-is-metal-104329,Mn2 Ga2 Pt2,True,194,hexagonal
mb-mp-is-metal-047700,Ga3 Ag3 Ge3 S12,False,1,triclinic
mb-mp-is-metal-065618,Cu8 Ge4 S12,False,43,orthorhombic
mb-mp-is-metal-087569,Ca8 Sn4,False,62,orthorhombic
mb-mp-is-metal-083869,Dy24 C12 I34,True,15,monoclinic
mb-mp-is-metal-023704,Cu8 Br8,False,205,cubic
mb-mp-is-metal-082669,Ho1 Cd1 Cu4,True,216,cubic
mb-mp-is-metal-052804,Ag4 W24 Br56,True,201,cubic
mb-mp-is-metal-093028,Sr1 Ge2,True,164,trigonal
mb-mp-is-metal-086837,K12 Bi12 O36,False,201,cubic
mb-mp-is-metal-010734,Ca3 N2,False,164,trigonal
mb-mp-is-metal-069625,Ag2 Hg1 I4,False,121,tetragonal
mb-mp-is-metal-069750,La6 F18,False,185,hexagonal
mb-mp-is-metal-049775,Ce3 Al1,True,221,cubic
mb-mp-is-metal-086134,Dy2 Co2 Si4,True,63,orthorhombic
mb-mp-is-metal-087189,Ba1 Se1,False,225,cubic
mb-mp-is-metal-094238,Tl2 In2 Se4,False,140,tetragonal
mb-mp-is-metal-094019,Te16 I64,False,62,orthorhombic
mb-mp-is-metal-069765,Mn2 P8,False,2,triclinic
mb-mp-is-metal-004104,Zr2 Ti4 O2,True,65,orthorhombic
mb-mp-is-metal-004482,Mg8 Sn4,True,12,monoclinic
mb-mp-is-metal-016821,W4 C2,True,58,orthorhombic
mb-mp-is-metal-038792,Ho16 S24,False,122,tetragonal
mb-mp-is-metal-020106,La4 Nb4 N4 O10,False,5,monoclinic
mb-mp-is-metal-104449,Th1 O2,False,225,cubic
mb-mp-is-metal-083738,Li8 B16 O28,False,110,tetragonal
mb-mp-is-metal-100676,Zn12 B6 Ir12,True,63,orthorhombic
mb-mp-is-metal-014201,Ca6 Sn4 S14,False,55,orthorhombic
mb-mp-is-metal-055797,Yb4 In2 Pd4,True,127,tetragonal
mb-mp-is-metal-093548,Bi16 C8 O40,False,33,orthorhombic
mb-mp-is-metal-004083,W14 O42,False,1,triclinic
mb-mp-is-metal-020488,Fe12 O12 F12,False,6,monoclinic
mb-mp-is-metal-035726,U6 Se8,True,220,cubic
mb-mp-is-metal-101969,Nd1 Co2 Ge2,True,139,tetragonal
mb-mp-is-metal-069987,Cd12 I24,False,156,trigonal
mb-mp-is-metal-031816,Y6 O9,False,12,monoclinic
mb-mp-is-metal-088799,Zr1 Te1,True,187,hexagonal
mb-mp-is-metal-054659,In16 Bi12 S40,False,1,triclinic
mb-mp-is-metal-059463,Tb16 Al8 O36,False,14,monoclinic
mb-mp-is-metal-052444,Er4 Bi4 W8 O36,False,62,orthorhombic
mb-mp-is-metal-036255,Hg3 Se3,False,154,trigonal
mb-mp-is-metal-052439,K8 Ti8 P8 O40,False,33,orthorhombic
mb-mp-is-metal-094380,Y12 S18,False,11,monoclinic
mb-mp-is-metal-080716,K6 Ta4 As2 S22,False,9,monoclinic
mb-mp-is-metal-039897,K24 Yb12 P20 S80,True,15,monoclinic
mb-mp-is-metal-021784,Zn2 In4 S8,False,160,trigonal
mb-mp-is-metal-017164,Fe6 O6 F6,False,1,triclinic
mb-mp-is-metal-038749,Ge3 Pt6,True,189,hexagonal
mb-mp-is-metal-090923,Nd4 B2 C2,True,12,monoclinic
mb-mp-is-metal-004132,Li12 Fe4 S12,True,14,monoclinic
mb-mp-is-metal-008228,Ca1 Co4 S8,True,166,trigonal
